timestamp_ms,elapsed_s,channel,signal_name,value,unit
1782295571677,1.370,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571677,1.370,kvaser:Channel 0,COUNTER,0,
1782295571677,1.370,kvaser:Channel 0,CHECKSUM,0,
1782295571703,1.396,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571703,1.396,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571703,1.396,kvaser:Channel 0,STEER_STATUS,0,
1782295571703,1.396,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571703,1.396,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571703,1.396,kvaser:Channel 0,COUNTER,0,
1782295571703,1.396,kvaser:Channel 0,CHECKSUM,0,
1782295571730,1.423,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571730,1.423,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571730,1.423,kvaser:Channel 0,STEER_STATUS,0,
1782295571730,1.423,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571730,1.423,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571730,1.423,kvaser:Channel 0,COUNTER,0,
1782295571730,1.423,kvaser:Channel 0,CHECKSUM,0,
1782295571751,1.444,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571751,1.444,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571751,1.444,kvaser:Channel 0,STEER_STATUS,0,
1782295571751,1.444,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571751,1.444,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571751,1.444,kvaser:Channel 0,COUNTER,0,
1782295571751,1.444,kvaser:Channel 0,CHECKSUM,0,
1782295571772,1.465,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571772,1.465,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571772,1.465,kvaser:Channel 0,STEER_STATUS,0,
1782295571772,1.465,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571772,1.465,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571772,1.465,kvaser:Channel 0,COUNTER,0,
1782295571772,1.465,kvaser:Channel 0,CHECKSUM,0,
1782295571794,1.487,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571794,1.487,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571794,1.487,kvaser:Channel 0,STEER_STATUS,0,
1782295571794,1.487,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571794,1.487,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571794,1.487,kvaser:Channel 0,COUNTER,0,
1782295571794,1.487,kvaser:Channel 0,CHECKSUM,0,
1782295571820,1.513,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571820,1.513,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571820,1.513,kvaser:Channel 0,STEER_STATUS,0,
1782295571820,1.513,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571820,1.513,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571820,1.513,kvaser:Channel 0,COUNTER,0,
1782295571820,1.513,kvaser:Channel 0,CHECKSUM,0,
1782295571841,1.534,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571841,1.534,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571841,1.534,kvaser:Channel 0,STEER_STATUS,0,
1782295571841,1.534,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571841,1.534,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571841,1.534,kvaser:Channel 0,COUNTER,0,
1782295571841,1.534,kvaser:Channel 0,CHECKSUM,0,
1782295571867,1.560,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571867,1.560,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571867,1.560,kvaser:Channel 0,STEER_STATUS,0,
1782295571867,1.560,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571867,1.560,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571867,1.560,kvaser:Channel 0,COUNTER,0,
1782295571867,1.560,kvaser:Channel 0,CHECKSUM,0,
1782295571888,1.581,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571888,1.581,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571888,1.581,kvaser:Channel 0,STEER_STATUS,0,
1782295571888,1.581,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571888,1.581,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571888,1.581,kvaser:Channel 0,COUNTER,0,
1782295571888,1.581,kvaser:Channel 0,CHECKSUM,0,
1782295571914,1.607,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571914,1.607,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571914,1.607,kvaser:Channel 0,STEER_STATUS,0,
1782295571914,1.607,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571914,1.607,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571914,1.607,kvaser:Channel 0,COUNTER,0,
1782295571914,1.607,kvaser:Channel 0,CHECKSUM,0,
1782295571936,1.629,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571936,1.629,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571936,1.629,kvaser:Channel 0,STEER_STATUS,0,
1782295571936,1.629,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571936,1.629,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571936,1.629,kvaser:Channel 0,COUNTER,0,
1782295571936,1.629,kvaser:Channel 0,CHECKSUM,0,
1782295571957,1.650,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571957,1.650,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571957,1.650,kvaser:Channel 0,STEER_STATUS,0,
1782295571957,1.650,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571957,1.650,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571957,1.650,kvaser:Channel 0,COUNTER,0,
1782295571957,1.650,kvaser:Channel 0,CHECKSUM,0,
1782295571978,1.671,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295571978,1.671,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295571978,1.671,kvaser:Channel 0,STEER_STATUS,0,
1782295571978,1.671,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295571978,1.671,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295571978,1.671,kvaser:Channel 0,COUNTER,0,
1782295571978,1.671,kvaser:Channel 0,CHECKSUM,0,
1782295572004,1.697,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572004,1.697,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572004,1.697,kvaser:Channel 0,STEER_STATUS,0,
1782295572004,1.697,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572004,1.697,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572004,1.697,kvaser:Channel 0,COUNTER,0,
1782295572004,1.697,kvaser:Channel 0,CHECKSUM,0,
1782295572025,1.718,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572025,1.718,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572025,1.718,kvaser:Channel 0,STEER_STATUS,0,
1782295572025,1.718,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572025,1.718,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572025,1.718,kvaser:Channel 0,COUNTER,0,
1782295572025,1.718,kvaser:Channel 0,CHECKSUM,0,
1782295572042,1.735,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572042,1.735,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572042,1.735,kvaser:Channel 0,STEER_STATUS,0,
1782295572042,1.735,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572042,1.735,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572042,1.735,kvaser:Channel 0,COUNTER,0,
1782295572042,1.735,kvaser:Channel 0,CHECKSUM,0,
1782295572073,1.766,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572073,1.766,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572073,1.766,kvaser:Channel 0,STEER_STATUS,0,
1782295572073,1.766,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572073,1.766,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572073,1.766,kvaser:Channel 0,COUNTER,0,
1782295572073,1.766,kvaser:Channel 0,CHECKSUM,0,
1782295572094,1.787,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572094,1.787,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572094,1.787,kvaser:Channel 0,STEER_STATUS,0,
1782295572094,1.787,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572094,1.787,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572094,1.787,kvaser:Channel 0,COUNTER,0,
1782295572094,1.787,kvaser:Channel 0,CHECKSUM,0,
1782295572120,1.813,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572120,1.813,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572120,1.813,kvaser:Channel 0,STEER_STATUS,0,
1782295572120,1.813,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572120,1.813,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572120,1.813,kvaser:Channel 0,COUNTER,0,
1782295572120,1.813,kvaser:Channel 0,CHECKSUM,0,
1782295572137,1.830,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572137,1.830,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572137,1.830,kvaser:Channel 0,STEER_STATUS,0,
1782295572137,1.830,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572137,1.830,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572137,1.830,kvaser:Channel 0,COUNTER,0,
1782295572137,1.830,kvaser:Channel 0,CHECKSUM,0,
1782295572158,1.851,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572158,1.851,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572158,1.851,kvaser:Channel 0,STEER_STATUS,0,
1782295572158,1.851,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572158,1.851,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572158,1.851,kvaser:Channel 0,COUNTER,0,
1782295572158,1.851,kvaser:Channel 0,CHECKSUM,0,
1782295572180,1.873,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572180,1.873,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572180,1.873,kvaser:Channel 0,STEER_STATUS,0,
1782295572180,1.873,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572180,1.873,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572180,1.873,kvaser:Channel 0,COUNTER,0,
1782295572180,1.873,kvaser:Channel 0,CHECKSUM,0,
1782295572207,1.900,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572207,1.900,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572207,1.900,kvaser:Channel 0,STEER_STATUS,0,
1782295572207,1.900,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572207,1.900,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572207,1.900,kvaser:Channel 0,COUNTER,0,
1782295572207,1.900,kvaser:Channel 0,CHECKSUM,0,
1782295572223,1.916,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572223,1.916,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572223,1.916,kvaser:Channel 0,STEER_STATUS,0,
1782295572223,1.916,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572223,1.916,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572223,1.916,kvaser:Channel 0,COUNTER,0,
1782295572223,1.916,kvaser:Channel 0,CHECKSUM,0,
1782295572249,1.942,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572249,1.942,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572249,1.942,kvaser:Channel 0,STEER_STATUS,0,
1782295572249,1.942,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572249,1.942,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572249,1.942,kvaser:Channel 0,COUNTER,0,
1782295572249,1.942,kvaser:Channel 0,CHECKSUM,0,
1782295572276,1.969,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572276,1.969,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572276,1.969,kvaser:Channel 0,STEER_STATUS,0,
1782295572276,1.969,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572276,1.969,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572276,1.969,kvaser:Channel 0,COUNTER,0,
1782295572276,1.969,kvaser:Channel 0,CHECKSUM,0,
1782295572302,1.995,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572302,1.995,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572302,1.995,kvaser:Channel 0,STEER_STATUS,0,
1782295572302,1.995,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572302,1.995,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572302,1.995,kvaser:Channel 0,COUNTER,0,
1782295572302,1.995,kvaser:Channel 0,CHECKSUM,0,
1782295572323,2.016,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572323,2.016,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572323,2.016,kvaser:Channel 0,STEER_STATUS,0,
1782295572323,2.016,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572323,2.016,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572323,2.016,kvaser:Channel 0,COUNTER,0,
1782295572323,2.016,kvaser:Channel 0,CHECKSUM,0,
1782295572350,2.043,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572350,2.043,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572350,2.043,kvaser:Channel 0,STEER_STATUS,0,
1782295572350,2.043,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572350,2.043,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572350,2.043,kvaser:Channel 0,COUNTER,0,
1782295572350,2.043,kvaser:Channel 0,CHECKSUM,0,
1782295572371,2.064,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572371,2.064,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572371,2.064,kvaser:Channel 0,STEER_STATUS,0,
1782295572371,2.064,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572371,2.064,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572371,2.064,kvaser:Channel 0,COUNTER,0,
1782295572371,2.064,kvaser:Channel 0,CHECKSUM,0,
1782295572392,2.085,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572392,2.085,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572392,2.085,kvaser:Channel 0,STEER_STATUS,0,
1782295572392,2.085,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572392,2.085,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572392,2.085,kvaser:Channel 0,COUNTER,0,
1782295572392,2.085,kvaser:Channel 0,CHECKSUM,0,
1782295572419,2.112,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572419,2.112,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572419,2.112,kvaser:Channel 0,STEER_STATUS,0,
1782295572419,2.112,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572419,2.112,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572419,2.112,kvaser:Channel 0,COUNTER,0,
1782295572419,2.112,kvaser:Channel 0,CHECKSUM,0,
1782295572440,2.133,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572440,2.133,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572440,2.133,kvaser:Channel 0,STEER_STATUS,0,
1782295572440,2.133,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572440,2.133,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572440,2.133,kvaser:Channel 0,COUNTER,0,
1782295572440,2.133,kvaser:Channel 0,CHECKSUM,0,
1782295572461,2.154,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572461,2.154,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572461,2.154,kvaser:Channel 0,STEER_STATUS,0,
1782295572461,2.154,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572461,2.154,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572461,2.154,kvaser:Channel 0,COUNTER,0,
1782295572461,2.154,kvaser:Channel 0,CHECKSUM,0,
1782295572482,2.175,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572482,2.175,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572482,2.175,kvaser:Channel 0,STEER_STATUS,0,
1782295572482,2.175,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572482,2.175,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572482,2.175,kvaser:Channel 0,COUNTER,0,
1782295572482,2.175,kvaser:Channel 0,CHECKSUM,0,
1782295572503,2.196,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572503,2.196,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572503,2.196,kvaser:Channel 0,STEER_STATUS,0,
1782295572503,2.196,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572503,2.196,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572503,2.196,kvaser:Channel 0,COUNTER,0,
1782295572503,2.196,kvaser:Channel 0,CHECKSUM,0,
1782295572524,2.217,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572524,2.217,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572524,2.217,kvaser:Channel 0,STEER_STATUS,0,
1782295572524,2.217,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572524,2.217,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572524,2.217,kvaser:Channel 0,COUNTER,0,
1782295572524,2.217,kvaser:Channel 0,CHECKSUM,0,
1782295572551,2.244,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572551,2.244,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572551,2.244,kvaser:Channel 0,STEER_STATUS,0,
1782295572551,2.244,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572551,2.244,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572551,2.244,kvaser:Channel 0,COUNTER,0,
1782295572551,2.244,kvaser:Channel 0,CHECKSUM,0,
1782295572573,2.266,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572573,2.266,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572573,2.266,kvaser:Channel 0,STEER_STATUS,0,
1782295572573,2.266,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572573,2.266,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572573,2.266,kvaser:Channel 0,COUNTER,0,
1782295572573,2.266,kvaser:Channel 0,CHECKSUM,0,
1782295572600,2.293,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572600,2.293,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572600,2.293,kvaser:Channel 0,STEER_STATUS,0,
1782295572600,2.293,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572600,2.293,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572600,2.293,kvaser:Channel 0,COUNTER,0,
1782295572600,2.293,kvaser:Channel 0,CHECKSUM,0,
1782295572626,2.319,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572626,2.319,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572626,2.319,kvaser:Channel 0,STEER_STATUS,0,
1782295572626,2.319,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572626,2.319,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572626,2.319,kvaser:Channel 0,COUNTER,0,
1782295572626,2.319,kvaser:Channel 0,CHECKSUM,0,
1782295572642,2.335,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572642,2.335,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572642,2.335,kvaser:Channel 0,STEER_STATUS,0,
1782295572642,2.335,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572642,2.335,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572642,2.335,kvaser:Channel 0,COUNTER,0,
1782295572642,2.335,kvaser:Channel 0,CHECKSUM,0,
1782295572668,2.361,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572668,2.361,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572668,2.361,kvaser:Channel 0,STEER_STATUS,0,
1782295572668,2.361,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572668,2.361,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572668,2.361,kvaser:Channel 0,COUNTER,0,
1782295572668,2.361,kvaser:Channel 0,CHECKSUM,0,
1782295572690,2.383,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572690,2.383,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572690,2.383,kvaser:Channel 0,STEER_STATUS,0,
1782295572690,2.383,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572690,2.383,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572690,2.383,kvaser:Channel 0,COUNTER,0,
1782295572690,2.383,kvaser:Channel 0,CHECKSUM,0,
1782295572715,2.408,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572715,2.408,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572715,2.408,kvaser:Channel 0,STEER_STATUS,0,
1782295572715,2.408,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572715,2.408,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572715,2.408,kvaser:Channel 0,COUNTER,0,
1782295572715,2.408,kvaser:Channel 0,CHECKSUM,0,
1782295572742,2.435,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572742,2.435,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572742,2.435,kvaser:Channel 0,STEER_STATUS,0,
1782295572742,2.435,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572742,2.435,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572742,2.435,kvaser:Channel 0,COUNTER,0,
1782295572742,2.435,kvaser:Channel 0,CHECKSUM,0,
1782295572758,2.451,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572758,2.451,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572758,2.451,kvaser:Channel 0,STEER_STATUS,0,
1782295572758,2.451,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572758,2.451,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572758,2.451,kvaser:Channel 0,COUNTER,0,
1782295572758,2.451,kvaser:Channel 0,CHECKSUM,0,
1782295572779,2.472,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572779,2.472,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572779,2.472,kvaser:Channel 0,STEER_STATUS,0,
1782295572779,2.472,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572779,2.472,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572779,2.472,kvaser:Channel 0,COUNTER,0,
1782295572779,2.472,kvaser:Channel 0,CHECKSUM,0,
1782295572801,2.494,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572801,2.494,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572801,2.494,kvaser:Channel 0,STEER_STATUS,0,
1782295572801,2.494,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572801,2.494,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572801,2.494,kvaser:Channel 0,COUNTER,0,
1782295572801,2.494,kvaser:Channel 0,CHECKSUM,0,
1782295572827,2.520,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572827,2.520,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572827,2.520,kvaser:Channel 0,STEER_STATUS,0,
1782295572827,2.520,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572827,2.520,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572827,2.520,kvaser:Channel 0,COUNTER,0,
1782295572827,2.520,kvaser:Channel 0,CHECKSUM,0,
1782295572853,2.546,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572853,2.546,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572853,2.546,kvaser:Channel 0,STEER_STATUS,0,
1782295572853,2.546,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572853,2.546,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572853,2.546,kvaser:Channel 0,COUNTER,0,
1782295572853,2.546,kvaser:Channel 0,CHECKSUM,0,
1782295572875,2.568,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572875,2.568,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572875,2.568,kvaser:Channel 0,STEER_STATUS,0,
1782295572875,2.568,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572875,2.568,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572875,2.568,kvaser:Channel 0,COUNTER,0,
1782295572875,2.568,kvaser:Channel 0,CHECKSUM,0,
1782295572897,2.590,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572897,2.590,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572897,2.590,kvaser:Channel 0,STEER_STATUS,0,
1782295572897,2.590,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572897,2.590,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572897,2.590,kvaser:Channel 0,COUNTER,0,
1782295572897,2.590,kvaser:Channel 0,CHECKSUM,0,
1782295572918,2.611,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572918,2.611,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
